# plotfile = plt03436
# time = 12 s
# plane: y = 0 cm (requested 0, cell 96)
# grid: 192 x 192, dx = 9375000, dz = 9375000 cm
# fields in GAUSS (Heaviside-Lorentz state x sqrt(4 pi)); density in g/cm^3
# x z density B_x B_y B_z
-5.1562500e+08 -9.0000000e+08 2.0031165e+04 4.0196656e+06 -3.2764444e-01 4.0099132e+06
-5.0625000e+08 -9.0000000e+08 2.0031954e+04 4.0244269e+06 -3.3460953e-01 4.0792243e+06
-4.9687500e+08 -9.0000000e+08 2.0032757e+04 4.0323372e+06 -3.4516037e-01 4.2014563e+06
-4.8750000e+08 -9.0000000e+08 2.0033573e+04 4.0543140e+06 -3.7501699e-01 4.3644076e+06
-4.7812500e+08 -9.0000000e+08 2.0034402e+04 4.0529518e+06 -3.8372435e-01 4.4319976e+06
-4.6875000e+08 -9.0000000e+08 2.0035243e+04 4.0504173e+06 -3.9016573e-01 4.5526975e+06
-4.5937500e+08 -9.0000000e+08 2.0036096e+04 4.0677558e+06 -4.1278005e-01 4.7326777e+06
-4.5000000e+08 -9.0000000e+08 2.0036960e+04 4.0596008e+06 -4.3498566e-01 4.7926236e+06
-4.4062500e+08 -9.0000000e+08 2.0037835e+04 4.0477329e+06 -4.3901319e-01 4.9217546e+06
-4.3125000e+08 -9.0000000e+08 2.0038720e+04 4.0546574e+06 -4.7492607e-01 5.1098966e+06
-4.2187500e+08 -9.0000000e+08 2.0039614e+04 4.0374782e+06 -4.8001141e-01 5.1586628e+06
-4.1250000e+08 -9.0000000e+08 2.0040517e+04 4.0233610e+06 -4.8727488e-01 5.3084206e+06
-4.0312500e+08 -9.0000000e+08 2.0041427e+04 4.0069112e+06 -5.1207575e-01 5.4761096e+06
-3.9375000e+08 -9.0000000e+08 2.0042345e+04 3.9723089e+06 -5.2195471e-01 5.5331732e+06
-3.8437500e+08 -9.0000000e+08 2.0043269e+04 3.9664359e+06 -5.3807568e-01 5.7207099e+06
-3.7500000e+08 -9.0000000e+08 2.0044197e+04 3.9403387e+06 -5.7745743e-01 5.8494906e+06
-3.6562500e+08 -9.0000000e+08 2.0045130e+04 3.8929036e+06 -5.5437454e-01 5.9154750e+06
-3.5625000e+08 -9.0000000e+08 2.0046066e+04 3.8848792e+06 -5.9025047e-01 6.1394455e+06
-3.4687500e+08 -9.0000000e+08 2.0047003e+04 3.8388451e+06 -6.2421180e-01 6.1996332e+06
-3.3750000e+08 -9.0000000e+08 2.0047941e+04 3.7770931e+06 -6.4422421e-01 6.3078727e+06
-3.2812500e+08 -9.0000000e+08 2.0048878e+04 3.7635640e+06 -6.4295692e-01 6.5715583e+06
-3.1875000e+08 -9.0000000e+08 2.0049814e+04 3.7127015e+06 -6.8731322e-01 6.5436593e+06
-3.0937500e+08 -9.0000000e+08 2.0050746e+04 3.6562468e+06 -6.9895575e-01 6.7224692e+06
-3.0000000e+08 -9.0000000e+08 2.0051673e+04 3.5945472e+06 -7.0472934e-01 6.8895130e+06
-2.9062500e+08 -9.0000000e+08 2.0052595e+04 3.5154053e+06 -6.8578535e-01 6.9163111e+06
-2.8125000e+08 -9.0000000e+08 2.0053509e+04 3.4823568e+06 -7.3814468e-01 7.1893824e+06
-2.7187500e+08 -9.0000000e+08 2.0054414e+04 3.4078127e+06 -7.8518921e-01 7.1803655e+06
-2.6250000e+08 -9.0000000e+08 2.0055308e+04 3.3203884e+06 -7.6466411e-01 7.3096560e+06
-2.5312500e+08 -9.0000000e+08 2.0056191e+04 3.2368728e+06 -8.1154432e-01 7.5546846e+06
-2.4375000e+08 -9.0000000e+08 2.0057060e+04 3.1417347e+06 -7.8153789e-01 7.4932098e+06
-2.3437500e+08 -9.0000000e+08 2.0057914e+04 3.1056199e+06 -8.2325534e-01 7.7936770e+06
-2.2500000e+08 -9.0000000e+08 2.0058751e+04 3.0106904e+06 -8.7509828e-01 7.7504665e+06
-2.1562500e+08 -9.0000000e+08 2.0059569e+04 2.8938551e+06 -8.5237164e-01 7.8582493e+06
-2.0625000e+08 -9.0000000e+08 2.0060368e+04 2.8227784e+06 -9.1170507e-01 8.1764169e+06
-1.9687500e+08 -9.0000000e+08 2.0061144e+04 2.7164472e+06 -8.8650763e-01 7.9922752e+06
-1.8750000e+08 -9.0000000e+08 2.0061897e+04 2.6365511e+06 -8.9415541e-01 8.3443229e+06
-1.7812500e+08 -9.0000000e+08 2.0062626e+04 2.5177852e+06 -9.5157557e-01 8.2248783e+06
-1.6875000e+08 -9.0000000e+08 2.0063328e+04 2.3868821e+06 -9.4454483e-01 8.3727425e+06
-1.5937500e+08 -9.0000000e+08 2.0064002e+04 2.2861335e+06 -1.0300673e+00 8.6408906e+06
-1.5000000e+08 -9.0000000e+08 2.0064646e+04 2.1587064e+06 -9.7893547e-01 8.4112888e+06
-1.4062500e+08 -9.0000000e+08 2.0065260e+04 2.0644786e+06 -9.9190002e-01 8.8768856e+06
-1.3125000e+08 -9.0000000e+08 2.0065841e+04 1.9295262e+06 -9.9671942e-01 8.5678060e+06
-1.2187500e+08 -9.0000000e+08 2.0066389e+04 1.8089262e+06 -9.9370965e-01 8.8571650e+06
-1.1250000e+08 -9.0000000e+08 2.0066901e+04 1.6674975e+06 -1.0143210e+00 8.9195169e+06
-1.0312500e+08 -9.0000000e+08 2.0067378e+04 1.5180452e+06 -9.6628990e-01 8.7591266e+06
-9.3750000e+07 -9.0000000e+08 2.0067817e+04 1.4147186e+06 -1.2679901e+00 9.3398729e+06
-8.4375000e+07 -9.0000000e+08 2.0068217e+04 1.2668311e+06 -1.0228099e+00 8.6860815e+06
-7.5000000e+07 -9.0000000e+08 2.0068579e+04 1.1639990e+06 -1.0369718e+00 9.4112394e+06
-6.5625000e+07 -9.0000000e+08 2.0068901e+04 1.0109338e+06 -1.0640485e+00 8.9035106e+06
-5.6250000e+07 -9.0000000e+08 2.0069183e+04 8.5612339e+05 -9.7901501e-01 9.0950813e+06
-4.6875000e+07 -9.0000000e+08 2.0069423e+04 7.1680292e+05 -1.1192950e+00 9.6366921e+06
-3.7500000e+07 -9.0000000e+08 2.0069616e+04 5.6446068e+05 -9.5481124e-01 8.4051939e+06
-2.8125000e+07 -9.0000000e+08 2.0069761e+04 4.5818418e+05 -1.2276409e+00 1.0663031e+07
-1.8750000e+07 -9.0000000e+08 2.0069867e+04 3.0824608e+05 -8.6238364e-01 6.9365090e+06
-9.3750000e+06 -9.0000000e+08 2.0069928e+04 2.2190609e+05 -8.3390644e-01 9.7763018e+06
0.0000000e+00 -9.0000000e+08 2.0069923e+04 -1.6173231e-01 -1.2737767e+00 4.3673796e+07
9.3750000e+06 -9.0000000e+08 2.0069928e+04 -2.2190656e+05 -8.3096198e-01 9.7762985e+06
1.8750000e+07 -9.0000000e+08 2.0069867e+04 -3.0824678e+05 -8.5767845e-01 6.9365115e+06
2.8125000e+07 -9.0000000e+08 2.0069761e+04 -4.5818471e+05 -1.1979144e+00 1.0663032e+07
3.7500000e+07 -9.0000000e+08 2.0069616e+04 -5.6446111e+05 -9.4555848e-01 8.4051961e+06
4.6875000e+07 -9.0000000e+08 2.0069423e+04 -7.1680351e+05 -1.0994746e+00 9.6366947e+06
5.6250000e+07 -9.0000000e+08 2.0069183e+04 -8.5612407e+05 -9.6807420e-01 9.0950839e+06
6.5625000e+07 -9.0000000e+08 2.0068901e+04 -1.0109343e+06 -1.0411221e+00 8.9035145e+06
7.5000000e+07 -9.0000000e+08 2.0068579e+04 -1.1639995e+06 -1.0131659e+00 9.4112425e+06
8.4375000e+07 -9.0000000e+08 2.0068217e+04 -1.2668317e+06 -9.8870721e-01 8.6860859e+06
9.3750000e+07 -9.0000000e+08 2.0067817e+04 -1.4147191e+06 -1.2301147e+00 9.3398770e+06
1.0312500e+08 -9.0000000e+08 2.0067378e+04 -1.5180456e+06 -9.3241012e-01 8.7591309e+06
1.1250000e+08 -9.0000000e+08 2.0066901e+04 -1.6674977e+06 -9.8248026e-01 8.9195238e+06
1.2187500e+08 -9.0000000e+08 2.0066389e+04 -1.8089265e+06 -9.5181754e-01 8.8571695e+06
1.3125000e+08 -9.0000000e+08 2.0065841e+04 -1.9295267e+06 -9.4945149e-01 8.5678124e+06
1.4062500e+08 -9.0000000e+08 2.0065260e+04 -2.0644792e+06 -9.3979388e-01 8.8768911e+06
1.5000000e+08 -9.0000000e+08 2.0064646e+04 -2.1587069e+06 -9.2872480e-01 8.4112951e+06
1.5937500e+08 -9.0000000e+08 2.0064002e+04 -2.2861339e+06 -9.6956893e-01 8.6408972e+06
1.6875000e+08 -9.0000000e+08 2.0063328e+04 -2.3868823e+06 -8.8456105e-01 8.3727489e+06
1.7812500e+08 -9.0000000e+08 2.0062626e+04 -2.5177854e+06 -8.8606515e-01 8.2248861e+06
1.8750000e+08 -9.0000000e+08 2.0061897e+04 -2.6365514e+06 -8.2945000e-01 8.3443292e+06
1.9687500e+08 -9.0000000e+08 2.0061144e+04 -2.7164477e+06 -8.2103173e-01 7.9922826e+06
2.0625000e+08 -9.0000000e+08 2.0060367e+04 -2.8227791e+06 -8.3575152e-01 8.1764238e+06
2.1562500e+08 -9.0000000e+08 2.0059569e+04 -2.8938557e+06 -7.7745881e-01 7.8582563e+06
2.2500000e+08 -9.0000000e+08 2.0058751e+04 -3.0106909e+06 -7.9518565e-01 7.7504754e+06
2.3437500e+08 -9.0000000e+08 2.0057914e+04 -3.1056202e+06 -7.4858907e-01 7.7936834e+06
2.4375000e+08 -9.0000000e+08 2.0057060e+04 -3.1417349e+06 -6.9664963e-01 7.4932170e+06
2.5312500e+08 -9.0000000e+08 2.0056191e+04 -3.2368731e+06 -7.2612430e-01 7.5546923e+06
2.6250000e+08 -9.0000000e+08 2.0055308e+04 -3.3203887e+06 -6.7393845e-01 7.3096639e+06
2.7187500e+08 -9.0000000e+08 2.0054414e+04 -3.4078127e+06 -6.9039518e-01 7.1803737e+06
2.8125000e+08 -9.0000000e+08 2.0053509e+04 -3.4823570e+06 -6.4395498e-01 7.1893885e+06
2.9062500e+08 -9.0000000e+08 2.0052595e+04 -3.5154058e+06 -5.9148217e-01 6.9163179e+06
3.0000000e+08 -9.0000000e+08 2.0051673e+04 -3.5945476e+06 -6.1047698e-01 6.8895210e+06
3.0937500e+08 -9.0000000e+08 2.0050746e+04 -3.6562470e+06 -5.9822580e-01 6.7224765e+06
3.1875000e+08 -9.0000000e+08 2.0049814e+04 -3.7127017e+06 -5.8099974e-01 6.5436666e+06
3.2812500e+08 -9.0000000e+08 2.0048878e+04 -3.7635645e+06 -5.3602973e-01 6.5715636e+06
3.3750000e+08 -9.0000000e+08 2.0047941e+04 -3.7770935e+06 -5.3971857e-01 6.3078797e+06
3.4687500e+08 -9.0000000e+08 2.0047003e+04 -3.8388452e+06 -5.1616031e-01 6.1996409e+06
3.5625000e+08 -9.0000000e+08 2.0046065e+04 -3.8848795e+06 -4.8749460e-01 6.1394509e+06
3.6562500e+08 -9.0000000e+08 2.0045130e+04 -3.8929040e+06 -4.4905413e-01 5.9154813e+06
3.7500000e+08 -9.0000000e+08 2.0044197e+04 -3.9403390e+06 -4.6876368e-01 5.8494977e+06
3.8437500e+08 -9.0000000e+08 2.0043269e+04 -3.9664360e+06 -4.2771916e-01 5.7207153e+06
3.9375000e+08 -9.0000000e+08 2.0042345e+04 -3.9723092e+06 -4.1018219e-01 5.5331794e+06
4.0312500e+08 -9.0000000e+08 2.0041427e+04 -4.0069116e+06 -4.0243288e-01 5.4761157e+06
4.1250000e+08 -9.0000000e+08 2.0040517e+04 -4.0233612e+06 -3.7892740e-01 5.3084265e+06
4.2187500e+08 -9.0000000e+08 2.0039614e+04 -4.0374784e+06 -3.6764677e-01 5.1586691e+06
4.3125000e+08 -9.0000000e+08 2.0038720e+04 -4.0546578e+06 -3.6399216e-01 5.1099016e+06
4.4062500e+08 -9.0000000e+08 2.0037835e+04 -4.0477331e+06 -3.3166929e-01 4.9217602e+06
4.5000000e+08 -9.0000000e+08 2.0036960e+04 -4.0596009e+06 -3.2533243e-01 4.7926300e+06
4.5937500e+08 -9.0000000e+08 2.0036096e+04 -4.0677562e+06 -3.0818046e-01 4.7326826e+06
4.6875000e+08 -9.0000000e+08 2.0035243e+04 -4.0504175e+06 -2.8673488e-01 4.5527024e+06
4.7812500e+08 -9.0000000e+08 2.0034402e+04 -4.0529520e+06 -2.8224431e-01 4.4320043e+06
4.8750000e+08 -9.0000000e+08 2.0033573e+04 -4.0543144e+06 -2.7196911e-01 4.3644127e+06
4.9687500e+08 -9.0000000e+08 2.0032757e+04 -4.0323375e+06 -2.4583026e-01 4.2014608e+06
5.0625000e+08 -9.0000000e+08 2.0031954e+04 -4.0244276e+06 -2.3712693e-01 4.0792310e+06
5.1562500e+08 -9.0000000e+08 2.0031165e+04 -4.0196664e+06 -2.3055041e-01 4.0099190e+06
5.2500000e+08 -9.0000000e+08 2.0030389e+04 -3.9942133e+06 -2.2014796e-01 3.8672109e+06
5.3437500e+08 -9.0000000e+08 2.0029628e+04 -3.9741142e+06 -2.1113103e-01 3.7392791e+06
5.4375000e+08 -9.0000000e+08 2.0028881e+04 -3.9647265e+06 -1.9027972e-01 3.6699224e+06
5.5312500e+08 -9.0000000e+08 2.0028148e+04 -3.9377155e+06 -1.8936820e-01 3.5491171e+06
5.6250000e+08 -9.0000000e+08 2.0027430e+04 -3.9044569e+06 -1.7502437e-01 3.4181299e+06
5.7187500e+08 -9.0000000e+08 2.0026727e+04 -3.8926619e+06 -1.6322730e-01 3.3410634e+06
5.8125000e+08 -9.0000000e+08 2.0026039e+04 -3.8688199e+06 -1.6660263e-01 3.2463964e+06
5.9062500e+08 -9.0000000e+08 2.0025365e+04 -3.8290284e+06 -1.4945111e-01 3.1171614e+06
6.0000000e+08 -9.0000000e+08 2.0024707e+04 -3.8107706e+06 -1.4836954e-01 3.0313354e+06
6.0937500e+08 -9.0000000e+08 2.0024063e+04 -3.7854702e+06 -1.4313734e-01 2.9585106e+06
6.1875000e+08 -9.0000000e+08 2.0023435e+04 -3.7426091e+06 -1.2557903e-01 2.8408997e+06
6.2812500e+08 -9.0000000e+08 2.0022821e+04 -3.7095361e+06 -1.1662151e-01 2.7437463e+06
6.3750000e+08 -9.0000000e+08 2.0022223e+04 -3.6842104e+06 -1.1298823e-01 2.6738968e+06
6.4687500e+08 -9.0000000e+08 2.0021639e+04 -3.6473664e+06 -1.1166696e-01 2.5831331e+06
6.5625000e+08 -9.0000000e+08 2.0021069e+04 -3.6038989e+06 -9.9754662e-02 2.4803216e+06
6.6562500e+08 -9.0000000e+08 2.0020515e+04 -3.5749912e+06 -1.0063728e-01 2.4040789e+06
6.7500000e+08 -9.0000000e+08 2.0019974e+04 -3.5425870e+06 -9.4562617e-02 2.3378330e+06
6.8437500e+08 -9.0000000e+08 2.0019448e+04 -3.4974531e+06 -8.1181839e-02 2.2446308e+06
6.9375000e+08 -9.0000000e+08 2.0018936e+04 -3.4561781e+06 -7.6502118e-02 2.1585865e+06
7.0312500e+08 -9.0000000e+08 2.0018437e+04 -3.4247868e+06 -7.1937928e-02 2.0927256e+06
7.1250000e+08 -9.0000000e+08 2.0017953e+04 -3.3873633e+06 -7.7998449e-02 2.0267058e+06
7.2187500e+08 -9.0000000e+08 2.0017481e+04 -3.3405938e+06 -6.7657374e-02 1.9427802e+06
7.3125000e+08 -9.0000000e+08 2.0017023e+04 -3.2996556e+06 -6.1335285e-02 1.8687790e+06
7.4062500e+08 -9.0000000e+08 2.0016578e+04 -3.2650924e+06 -6.2613914e-02 1.8087357e+06
7.5000000e+08 -9.0000000e+08 2.0016146e+04 -3.2253240e+06 -5.8130501e-02 1.7457238e+06
7.5937500e+08 -9.0000000e+08 2.0015727e+04 -3.1792701e+06 -5.2991230e-02 1.6731981e+06
7.6875000e+08 -9.0000000e+08 2.0015323e+04 -3.1376897e+06 -4.8558988e-02 1.6072831e+06
7.7812500e+08 -9.0000000e+08 2.0014931e+04 -3.1011086e+06 -4.6058477e-02 1.5517811e+06
7.8750000e+08 -9.0000000e+08 2.0014549e+04 -3.0608748e+06 -3.8202325e-02 1.4956981e+06
7.9687500e+08 -9.0000000e+08 2.0014169e+04 -3.0157874e+06 -3.5490273e-02 1.4326374e+06
8.0625000e+08 -9.0000000e+08 2.0013788e+04 -2.9733443e+06 -3.3824425e-02 1.3736797e+06
8.1562500e+08 -9.0000000e+08 2.0013411e+04 -2.9351157e+06 -3.0078871e-02 1.3219817e+06
8.2500000e+08 -9.0000000e+08 2.0013061e+04 -2.8957379e+06 -2.7248440e-02 1.2724155e+06
8.3437500e+08 -9.0000000e+08 2.0012783e+04 -2.8526092e+06 -2.5834167e-02 1.2186465e+06
8.4375000e+08 -9.0000000e+08 2.0012646e+04 -2.8104288e+06 -2.3681326e-02 1.1666149e+06
8.5312500e+08 -9.0000000e+08 2.0012638e+04 -2.7706312e+06 -2.1618420e-02 1.1185088e+06
8.6250000e+08 -9.0000000e+08 2.0012967e+04 -2.7317026e+06 -1.9847440e-02 1.0744147e+06
8.7187500e+08 -9.0000000e+08 2.0013962e+04 -2.6911118e+06 -1.8194771e-02 1.0286639e+06
8.8125000e+08 -9.0000000e+08 2.0015257e+04 -2.6499995e+06 -1.3955706e-02 9.7847720e+05
8.9062500e+08 -9.0000000e+08 2.0016003e+04 -2.6094684e+06 -2.0940807e-03 9.3659145e+05
-9.0000000e+08 -8.9062500e+08 2.0015059e+04 2.5951537e+06 -1.4035500e-02 8.8303392e+05
-8.9062500e+08 -8.9062500e+08 2.0014285e+04 2.6347985e+06 -7.5073355e-02 9.2272559e+05
-8.8125000e+08 -8.9062500e+08 2.0012910e+04 2.6750141e+06 -1.0494898e-01 9.7060677e+05
-8.7187500e+08 -8.9062500e+08 2.0011800e+04 2.7164604e+06 -1.2415739e-01 1.0163729e+06
-8.6250000e+08 -8.9062500e+08 2.0011377e+04 2.7583610e+06 -1.4515449e-01 1.0628318e+06
-8.5312500e+08 -8.9062500e+08 2.0011373e+04 2.7992080e+06 -1.6832235e-01 1.1098796e+06
-8.4375000e+08 -8.9062500e+08 2.0011454e+04 2.8388281e+06 -2.0097101e-01 1.1572875e+06
-8.3437500e+08 -8.9062500e+08 2.0011659e+04 2.8802112e+06 -2.2910418e-01 1.2076083e+06
-8.2500000e+08 -8.9062500e+08 2.0011937e+04 2.9238533e+06 -2.9580059e-01 1.2616026e+06
-8.1562500e+08 -8.9062500e+08 2.0012241e+04 2.9668842e+06 -2.6274331e-01 1.3170641e+06
-8.0625000e+08 -8.9062500e+08 2.0012548e+04 3.0058754e+06 -2.0796782e-01 1.3697789e+06
-7.9687500e+08 -8.9062500e+08 2.0012853e+04 3.0457878e+06 -3.2655983e-01 1.4243245e+06
-7.8750000e+08 -8.9062500e+08 2.0013160e+04 3.0907365e+06 -3.5834156e-01 1.4859748e+06
-7.7812500e+08 -8.9062500e+08 2.0013474e+04 3.1354926e+06 -1.7579523e-01 1.5504654e+06
-7.6875000e+08 -8.9062500e+08 2.0013798e+04 3.1739704e+06 -1.9788248e-01 1.6093828e+06
-7.5937500e+08 -8.9062500e+08 2.0014134e+04 3.2122466e+06 -2.3634134e-01 1.6689416e+06
-7.5000000e+08 -8.9062500e+08 2.0014481e+04 3.2573790e+06 -2.0020061e-01 1.7385068e+06
-7.4062500e+08 -8.9062500e+08 2.0014839e+04 3.3028129e+06 -2.7677817e-01 1.8126264e+06
-7.3125000e+08 -8.9062500e+08 2.0015208e+04 3.3395807e+06 -4.5296497e-01 1.8775035e+06
-7.2187500e+08 -8.9062500e+08 2.0015587e+04 3.3759788e+06 -4.7086057e-01 1.9426609e+06
-7.1250000e+08 -8.9062500e+08 2.0015978e+04 3.4216688e+06 -2.3299157e-01 2.0225158e+06
-7.0312500e+08 -8.9062500e+08 2.0016380e+04 3.4662462e+06 -8.5804752e-01 2.1054462e+06
-6.9375000e+08 -8.9062500e+08 2.0016793e+04 3.4992016e+06 -8.7860183e-01 2.1742753e+06
-6.8437500e+08 -8.9062500e+08 2.0017218e+04 3.5340069e+06 -9.3005003e-01 2.2477690e+06
-6.7500000e+08 -8.9062500e+08 2.0017655e+04 3.5806313e+06 -7.4501595e-01 2.3403196e+06
-6.6562500e+08 -8.9062500e+08 2.0018103e+04 3.6202398e+06 -8.1804233e-01 2.4295272e+06
-6.5625000e+08 -8.9062500e+08 2.0018564e+04 3.6489494e+06 -1.0692635e+00 2.4995076e+06
-6.4687500e+08 -8.9062500e+08 2.0019037e+04 3.6854548e+06 -8.6207076e-01 2.5886053e+06
-6.3750000e+08 -8.9062500e+08 2.0019523e+04 3.7301152e+06 -1.2772046e+00 2.6943808e+06
-6.2812500e+08 -8.9062500e+08 2.0020020e+04 3.7587350e+06 -1.3257909e+00 2.7794615e+06
-6.1875000e+08 -8.9062500e+08 2.0020530e+04 3.7840548e+06 -1.3338409e+00 2.8592765e+06
-6.0937500e+08 -8.9062500e+08 2.0021053e+04 3.8267471e+06 -1.1572629e+00 2.9698357e+06
-6.0000000e+08 -8.9062500e+08 2.0021589e+04 3.8610940e+06 -1.3257895e+00 3.0786328e+06
-5.9062500e+08 -8.9062500e+08 2.0022137e+04 3.8793409e+06 -1.6174326e+00 3.1542158e+06
-5.8125000e+08 -8.9062500e+08 2.0022697e+04 3.9096314e+06 -1.5739749e+00 3.2627803e+06
-5.7187500e+08 -8.9062500e+08 2.0023271e+04 3.9477322e+06 -1.7929642e+00 3.3895703e+06
-5.6250000e+08 -8.9062500e+08 2.0023857e+04 3.9616434e+06 -1.9233568e+00 3.4737104e+06
-5.5312500e+08 -8.9062500e+08 2.0024455e+04 3.9789272e+06 -1.9688018e+00 3.5753531e+06
-5.4375000e+08 -8.9062500e+08 2.0025066e+04 4.0172062e+06 -2.1091338e+00 3.7141071e+06
-5.3437500e+08 -8.9062500e+08 2.0025689e+04 4.0277179e+06 -2.1622642e+00 3.8141227e+06
-5.2500000e+08 -8.9062500e+08 2.0026324e+04 4.0346327e+06 -2.0926400e+00 3.9068807e+06
-5.1562500e+08 -8.9062500e+08 2.0026972e+04 4.0692670e+06 -2.3162442e+00 4.0550945e+06
-5.0625000e+08 -8.9062500e+08 2.0027631e+04 4.0768795e+06 -2.7054127e+00 4.1701225e+06
-4.9687500e+08 -8.9062500e+08 2.0028302e+04 4.0750502e+06 -2.5258659e+00 4.2556556e+06
-4.8750000e+08 -8.9062500e+08 2.0028983e+04 4.1032145e+06 -2.6964653e+00 4.4147045e+06
-4.7812500e+08 -8.9062500e+08 2.0029676e+04 4.1071038e+06 -2.8558920e+00 4.5374542e+06
-4.6875000e+08 -8.9062500e+08 2.0030379e+04 4.0967494e+06 -2.8419270e+00 4.6212157e+06
-4.5937500e+08 -8.9062500e+08 2.0031093e+04 4.1168297e+06 -3.0469149e+00 4.7914476e+06
-4.5000000e+08 -8.9062500e+08 2.0031816e+04 4.1123431e+06 -3.1205546e+00 4.9148757e+06
